blk_no,street,town_code,town,lat,lon,total_dwelling_units,max_floor_lvl,year_completed
426A,YISHUN AVE 11,YS,YISHUN,1.42308082717828,103.84641938015801,120,13,2013
426B,YISHUN AVE 11,YS,YISHUN,1.4227214845963303,103.84636689994801,72,13,2013
426C,YISHUN AVE 11,YS,YISHUN,1.42271649180053,103.84696365721202,96,13,2013
426D,YISHUN AVE 11,YS,YISHUN,1.4231220156213102,103.84749822076,120,13,2013
427,ANG MO KIO AVE 3,AMK,ANG MO KIO,1.36931185924708,103.854550605629,132,12,1978
427,BEDOK NTH RD,BD,BEDOK,1.32910888380158,103.92773420389,154,12,1978
427,BT PANJANG RING RD,BP,BUKIT PANJANG,1.38637062116916,103.76981124939002,64,17,1988
427,CHOA CHU KANG AVE 4,CCK,CHOA CHU KANG,1.3808841944789199,103.73976352831998,88,12,1990
427,CLEMENTI AVE 3,CL,CLEMENTI,1.3119669092804498,103.7641271807,154,12,1977
427,HOUGANG AVE 6,HG,HOUGANG,1.37447080577544,103.893091053432,26,4,1989
427,JURONG WEST AVE 1,JW,JURONG WEST,1.3513137356609801,103.725596710632,98,12,1984
427,PASIR RIS DR 6,PRC,PASIR RIS,1.370306492598,103.956014968641,110,12,1987
427,SERANGOON CTRL,SGN,SERANGOON,1.34778813419009,103.875198480006,96,13,1988
427,TAMPINES ST 41,TAP,TAMPINES,1.3595438894599199,103.948530438356,72,13,1985
427,WOODLANDS ST 41,WL,WOODLANDS,1.4272950794292,103.772494639198,66,12,1996
427,YISHUN AVE 11,YS,YISHUN,1.4220690691987299,103.848091765572,132,12,1987
428,ANG MO KIO AVE 3,AMK,ANG MO KIO,1.36893906457106,103.85441228851299,132,12,1978
428,BEDOK NTH RD,BD,BEDOK,1.32953994162628,103.9276500842,154,12,1978
428,BT PANJANG RING RD,BP,BUKIT PANJANG,1.3867135942571203,103.769773159389,16,4,1988
428,CHOA CHU KANG AVE 4,CCK,CHOA CHU KANG,1.38123953345101,103.73999295598499,16,4,1991
428,CLEMENTI AVE 3,CL,CLEMENTI,1.31251199063401,103.763268836507,153,12,1977
428,HOUGANG AVE 6,HG,HOUGANG,1.37499448674029,103.893254845203,44,17,1989
428,JURONG WEST AVE 1,JW,JURONG WEST,1.3515991349427599,103.725287626291,19,4,1984
428,PASIR RIS DR 6,PRC,PASIR RIS,1.36938405176505,103.95649211363,100,11,1989
428,TAMPINES ST 41,TAP,TAMPINES,1.35908616639238,103.948910995142,80,11,1985
428,WOODLANDS ST 41,WL,WOODLANDS,1.42698292390677,103.772578475525,114,12,1985
428,YISHUN AVE 11,YS,YISHUN,1.4223804802658,103.847098955075,0,1,2015
428A,YISHUN AVE 11,YS,YISHUN,1.42252779234303,103.847445232519,96,13,2013
428B,YISHUN AVE 11,YS,YISHUN,1.42207815400065,103.847233385196,96,13,2013
429,ANG MO KIO AVE 3,AMK,ANG MO KIO,1.36908945810878,103.85342147022101,110,12,1978
429,BEDOK NTH RD,BD,BEDOK,1.33043130817504,103.932566706834,0,1,2020
429,BT PANJANG RING RD,BP,BUKIT PANJANG,1.3868338731059298,103.77009486089199,64,17,1988
429,CHOA CHU KANG AVE 4,CCK,CHOA CHU KANG,1.3827432548633798,103.74013556315201,84,14,1992
429,CLEMENTI AVE 3,CL,CLEMENTI,1.3129121887083202,103.762860973019,151,12,1977
429,HOUGANG AVE 6,HG,HOUGANG,1.37543488475804,103.893743438459,28,4,1988
429,JURONG WEST AVE 1,JW,JURONG WEST,1.3519251275392699,103.724496797657,26,4,1984
429,PASIR RIS DR 6,PRC,PASIR RIS,1.3700736849595498,103.956730877173,84,13,1989
429,TAMPINES ST 41,TAP,TAMPINES,1.3590857124975402,103.949767162999,80,11,1985
429,WOODLANDS ST 41,WL,WOODLANDS,1.4266168490023499,103.77294856956199,136,12,1985
429,YISHUN AVE 11,YS,YISHUN,1.42228680203565,103.849145310406,0,5,2013
429A,BEDOK NTH RD,BD,BEDOK,1.33066013445105,103.93279313164601,303,17,2020
429A,CHOA CHU KANG AVE 4,CCK,CHOA CHU KANG,1.38342388676801,103.74085226183901,0,5,1993
429A,YISHUN AVE 11,YS,YISHUN,1.42209731725454,103.849560369299,132,13,2014
429B,BEDOK NTH RD,BD,BEDOK,1.33017315645295,103.932561548319,91,17,2019
429B,YISHUN AVE 11,YS,YISHUN,1.4217159194858402,103.849243699301,96,13,2014
429C,YISHUN AVE 11,YS,YISHUN,1.42181963359145,103.84943000844,0,1,2014
43,BEDOK STH RD,BD,BEDOK,1.3215412809274298,103.94159328974001,120,16,1977
43,BENDEMEER RD,KWN,KALLANG/WHAMPOA,1.32112499272339,103.86583328597601,229,12,1968
43,CAMBRIDGE RD,KWN,KALLANG/WHAMPOA,1.31531595137273,103.849454198086,54,8,1981
43,CHAI CHEE ST,BD,BEDOK,1.32834668503079,103.92565481037701,176,12,1979
43,CIRCUIT RD,GL,GEYLANG,1.32648228290476,103.885544901533,118,10,1964
43,HOLLAND DR,QT,QUEENSTOWN,1.3073770159416398,103.792941409382,44,4,1974
43,JLN BAHAGIA,KWN,KALLANG/WHAMPOA,1.32706129594154,103.857074784242,8,2,1959
43,JLN TIGA,GL,GEYLANG,1.30813368626523,103.884729523853,71,19,2003
43,LENGKOK BAHRU,BM,BUKIT MERAH,1.28695540244626,103.81100075624599,28,4,1986
43,LOR 5 TOA PAYOH,TP,TOA PAYOH,1.33590692345451,103.85431459638201,72,13,1992
43,MARINE CRES,MP,MARINE PARADE,1.30551888091922,103.913021967404,96,25,1975
43,MARGARET DR,QT,QUEENSTOWN,1.29596232185867,103.807176151225,0,1,2024
43,MOH GUAN TER,BM,BUKIT MERAH,1.28467056650891,103.83104930771499,15,4,1949
43,SIMS DR,GL,GEYLANG,1.31716058404982,103.87658288953399,77,12,1989
43,STIRLING RD,QT,QUEENSTOWN,1.29809677101959,103.80259808778798,4,2,1963
43,TANGLIN HALT RD,QT,QUEENSTOWN,1.29871092283084,103.798579967767,102,10,1962
43,TEBAN GDNS RD,JE,JURONG EAST,1.3210417456066101,103.74192832984899,110,12,1985
43,TELOK BLANGAH RISE,BM,BUKIT MERAH,1.2703795117581598,103.82323597228901,154,14,1975
43A,JLN TIGA,GL,GEYLANG,1.3084382221222701,103.884896558546,0,1,2003
43A,MARGARET DR,QT,QUEENSTOWN,1.29607843502976,103.80686430780099,274,45,2021
43A,SIMS DR,GL,GEYLANG,1.3168188437136499,103.87663962486602,28,4,1989
430,ANG MO KIO AVE 3,AMK,ANG MO KIO,1.36899287777803,103.85276134968001,96,25,1978
430,BEDOK NTH RD,BD,BEDOK,1.32945318406278,103.932785652446,0,1,2020
430,BT PANJANG RING RD,BP,BUKIT PANJANG,1.38664061678036,103.770534452658,70,11,1988
430,CHOA CHU KANG AVE 4,CCK,CHOA CHU KANG,1.3839180275063798,103.741090395244,80,10,1991
430,CLEMENTI AVE 3,CL,CLEMENTI,1.31329277085705,103.76255304223601,152,12,1978
430,FERNVALE LINK,SK,SENGKANG,1.3942799959803798,103.87815212939002,0,6,2013
430,HOUGANG AVE 6,HG,HOUGANG,1.37532106170398,103.893261128732,44,17,1988
430,JURONG WEST AVE 1,JW,JURONG WEST,1.3519543113972101,103.725622636589,131,12,1984
430,TAMPINES ST 41,TAP,TAMPINES,1.3595525808054,103.95014819416299,72,13,1985
430,YISHUN AVE 11,YS,YISHUN,1.4211559065825001,103.84811762854099,0,6,2014
430A,BEDOK NTH RD,BD,BEDOK,1.32970000498864,103.932990995274,139,17,2019
430A,CHOA CHU KANG AVE 4,CCK,CHOA CHU KANG,1.3843329602284,103.74168090446501,0,1,1992
430A,FERNVALE LINK,SK,SENGKANG,1.3938701623918701,103.878517201425,135,25,2013
430A,YISHUN AVE 11,YS,YISHUN,1.4214117044153003,103.84856374466601,126,13,2014
430B,FERNVALE LINK,SK,SENGKANG,1.3939076940630502,103.87822328719999,129,25,2013
430B,YISHUN AVE 11,YS,YISHUN,1.42098709730836,103.848612654306,90,13,2014
430C,FERNVALE LINK,SK,SENGKANG,1.3945897628286699,103.878281439779,123,25,2013
430D,FERNVALE LINK,SK,SENGKANG,1.3948267807044399,103.878003319945,135,25,2013
431,ANG MO KIO AVE 10,AMK,ANG MO KIO,1.36822021035822,103.85297889206801,96,25,1978
431,BEDOK NTH RD,BD,BEDOK,1.3292212638815801,103.93250246144501,0,7,2019
431,BT BATOK WEST AVE 8,BB,BUKIT BATOK,1.36106907624407,103.743328259815,0,1,2023
431,BT PANJANG RING RD,BP,BUKIT PANJANG,1.3860250119254398,103.770847695844,132,12,1988
431,CHOA CHU KANG AVE 4,CCK,CHOA CHU KANG,1.3840377554086398,103.741773099201,94,15,1992
431,CLEMENTI AVE 3,CL,CLEMENTI,1.31377438724798,103.76253518972099,64,4,1978
431,FERNVALE LINK,SK,SENGKANG,1.3942737996673602,103.878626383169,0,1,2013
431,HOUGANG AVE 6,HG,HOUGANG,1.3756329823088602,103.893107879251,14,4,1988
431,JURONG WEST AVE 1,JW,JURONG WEST,1.35230306526458,103.72463219774001,120,12,1984
431,NORTHSHORE DR,PG,PUNGGOL,1.4174485674065602,103.91064087445801,0,1,2024
431,TAMPINES ST 41,TAP,TAMPINES,1.35958483033609,103.950730740317,72,13,1985
431,YISHUN AVE 1,YS,YISHUN,1.4202633417451,103.847589407494,0,7,2014
431A,BEDOK NTH RD,BD,BEDOK,1.32905755230775,103.932883464646,127,17,2019
431A,BT BATOK WEST AVE 8,BB,BUKIT BATOK,1.3615277509906498,103.742995251611,204,17,2022
431A,CLEMENTI AVE 3,CL,CLEMENTI,1.31380878013606,103.763017173397,0,1,1980
431A,NORTHSHORE DR,PG,PUNGGOL,1.4173644602574798,103.91118820369302,0,1,2024
431A,YISHUN AVE 1,YS,YISHUN,1.41960834068663,103.847325092968,72,13,2014
431B,BT BATOK WEST AVE 8,BB,BUKIT BATOK,1.36119834037705,103.742630605259,133,16,2022
431B,NORTHSHORE DR,PG,PUNGGOL,1.4176360501872,103.910637158298,144,22,2023
431B,YISHUN AVE 1,YS,YISHUN,1.42033318022591,103.84710244856501,84,13,2014
431C,NORTHSHORE DR,PG,PUNGGOL,1.4175666223115102,103.91017988201901,158,22,2024
431C,YISHUN AVE 1,YS,YISHUN,1.42019719250117,103.84650450091,108,13,2014
431D,YISHUN AVE 1,YS,YISHUN,1.41996905848373,103.84696947681101,84,13,2014
432,ANG MO KIO AVE 10,AMK,ANG MO KIO,1.3683099698135301,103.853600305664,110,12,1978
432,BT PANJANG RING RD,BP,BUKIT PANJANG,1.3862338428079901,103.771188152165,80,11,1988
432,BT BATOK WEST AVE 8,BB,BUKIT BATOK,1.36053358595052,103.74236455589701,0,6,2022
432,CHOA CHU KANG AVE 4,CCK,CHOA CHU KANG,1.3846441443920499,103.741833630214,73,12,1991
432,CLEMENTI AVE 3,CL,CLEMENTI,1.31402057628905,103.762740587497,131,13,1978
432,HOUGANG AVE 6,HG,HOUGANG,1.3762474760503798,103.8931285136,63,10,1988
432,JURONG WEST ST 42,JW,JURONG WEST,1.35256372860884,103.723569457588,94,12,1984
432,NORTHSHORE DR,PG,PUNGGOL,1.41722321487782,103.91030018785901,0,1,2024
432,SENGKANG WEST WAY,SK,SENGKANG,1.3943973642761498,103.877202781159,0,4,2013
432,TAMPINES ST 41,TAP,TAMPINES,1.35887571395229,103.950535549557,88,12,1985
432A,BT BATOK WEST AVE 8,BB,BUKIT BATOK,1.3603911047178399,103.74300432438,126,17,2022
432A,NORTHSHORE DR,PG,PUNGGOL,1.4172216610105401,103.91059099860901,176,22,2023
432A,SENGKANG WEST WAY,SK,SENGKANG,1.3947504764533702,103.877202311729,119,27,2013
432A,YISHUN AVE 1,YS,YISHUN,1.41930728950472,103.847043629046,96,13,2014
432B,BT BATOK WEST AVE 8,BB,BUKIT BATOK,1.36097997439426,103.742371133004,176,16,2022
432B,NORTHSHORE DR,PG,PUNGGOL,1.41667094985656,103.911241269144,160,22,2023
432B,SENGKANG WEST WAY,SK,SENGKANG,1.39397232900971,103.877135274753,123,27,2013
432B,YISHUN AVE 1,YS,YISHUN,1.41909993352846,103.846461812401,84,13,2014
432C,YISHUN AVE 1,YS,YISHUN,1.4194957023070702,103.84597342725701,96,13,2014
432D,YISHUN AVE 1,YS,YISHUN,1.41979516396051,103.846174058788,72,13,2014
433,ANG MO KIO AVE 10,AMK,ANG MO KIO,1.36807652285136,103.85435304261499,130,12,1978
433,BT PANJANG RING RD,BP,BUKIT PANJANG,1.3857303240392802,103.771212580732,12,4,1988
433,BT BATOK WEST AVE 8,BB,BUKIT BATOK,1.3613243730623201,103.741801221838,0,1,2023
433,CHOA CHU KANG AVE 4,CCK,CHOA CHU KANG,1.3849307833885902,103.741771823351,80,12,1991
433,CLEMENTI AVE 3,CL,CLEMENTI,1.31401622928074,103.761827370554,128,13,1978
433,HOUGANG AVE 8,HG,HOUGANG,1.37614023951394,103.893823744606,96,13,1988
433,JURONG WEST ST 42,JW,JURONG WEST,1.3527798445308998,103.722858578257,120,12,1984
433,NORTHSHORE DR,PG,PUNGGOL,1.4169416235041299,103.910766616383,0,1,2023
433,SENGKANG WEST WAY,SK,SENGKANG,1.39439933034304,103.877675622721,0,1,2013
433,TAMPINES ST 43,TAP,TAMPINES,1.3590622441865001,103.951083181129,91,11,1985
433,YISHUN AVE 6,YS,YISHUN,1.4209118064959898,103.847293288083,110,12,1987
433A,BT BATOK WEST AVE 8,BB,BUKIT BATOK,1.3618980065780801,103.742374936478,193,16,2022
433A,NORTHSHORE DR,PG,PUNGGOL,1.41667304873336,103.91062702841101,146,22,2023
433A,SENGKANG WEST WAY,SK,SENGKANG,1.3949494729811298,103.877566961287,123,27,2013
433B,BT BATOK WEST AVE 8,BB,BUKIT BATOK,1.36154608809804,103.742064614235,182,15,2022
433B,NORTHSHORE DR,PG,PUNGGOL,1.41680516005676,103.910100613216,156,22,2023
433B,SENGKANG WEST WAY,SK,SENGKANG,1.3938889427288201,103.877494624525,130,27,2013
433C,BT BATOK WEST AVE 8,BB,BUKIT BATOK,1.36106262790622,103.741523518988,126,15,2022
434,ANG MO KIO AVE 10,AMK,ANG MO KIO,1.36789150691941,103.85345502653,107,12,1978
434,BT PANJANG RING RD,BP,BUKIT PANJANG,1.38545924836708,103.77050511556999,100,11,1988
434,CHOA CHU KANG AVE 4,CCK,CHOA CHU KANG,1.38444682435769,103.74108952188,86,14,1992
434,CLEMENTI AVE 3,CL,CLEMENTI,1.31456889716042,103.76161260319901,142,13,1978
434,FERNVALE RD,SK,SENGKANG,1.3939583046279498,103.876544200662,0,4,2011
434,HOUGANG AVE 8,HG,HOUGANG,1.3764722140483001,103.893822113477,108,13,1988
434,JURONG WEST ST 42,JW,JURONG WEST,1.3524045328433099,103.72270965237301,32,4,1984
434,TAMPINES ST 43,TAP,TAMPINES,1.35924184234493,103.951613078969,110,12,1985
434A,FERNVALE RD,SK,SENGKANG,1.39437366578652,103.876322418463,105,20,2011
434B,FERNVALE RD,SK,SENGKANG,1.39460960429023,103.876585517065,136,25,2011
435,ANG MO KIO AVE 10,AMK,ANG MO KIO,1.36770367834269,103.854214313011,131,12,1978
435,BT PANJANG RING RD,BP,BUKIT PANJANG,1.3860397462674099,103.77019633651399,132,12,1988
435,BT BATOK WEST AVE 5,BB,BUKIT BATOK,1.35934301212797,103.74036472496799,0,1,2018
435,CHOA CHU KANG AVE 4,CCK,CHOA CHU KANG,1.3851387636818897,103.741050016887,90,12,1991
435,CLEMENTI AVE 3,CL,CLEMENTI,1.3145621056518402,103.76253024021,144,13,1978
435,FERNVALE RD,SK,SENGKANG,1.39322994044366,103.87694609340599,0,1,2012
435,HOUGANG AVE 8,HG,HOUGANG,1.3775272142104797,103.89359744609399,120,13,1990
435,JURONG WEST ST 42,JW,JURONG WEST,1.35211011264931,103.72368789605301,32,4,1983
435,TAMPINES ST 43,TAP,TAMPINES,1.35976653454885,103.95107341998,32,4,1985
435,YISHUN AVE 6,YS,YISHUN,1.4213322739690601,103.847281046929,110,12,1987
435A,BT BATOK WEST AVE 5,BB,BUKIT BATOK,1.3595712460641998,103.74052441959199,336,15,2018
435A,FERNVALE RD,SK,SENGKANG,1.3933989794959,103.87629054791799,117,21,2011
435A,HOUGANG AVE 8,HG,HOUGANG,1.37768719580771,103.893997600765,0,5,1998
435B,BT BATOK WEST AVE 5,BB,BUKIT BATOK,1.35882272265834,103.740404826736,182,15,2018
435B,FERNVALE RD,SK,SENGKANG,1.39339364366597,103.87664485434601,135,24,2011
435C,BT BATOK WEST AVE 5,BB,BUKIT BATOK,1.3583019393544,103.739753503555,138,15,2018
435C,FERNVALE RD,SK,SENGKANG,1.39359978788205,103.87691298751699,130,24,2011
436,ANG MO KIO AVE 10,AMK,ANG MO KIO,1.3673415855280802,103.854041064261,110,12,1978
436,BT BATOK WEST AVE 5,BB,BUKIT BATOK,1.35871855375981,103.739560126742,0,8,2018
436,CHOA CHU KANG AVE 4,CCK,CHOA CHU KANG,1.3845738801474,103.740368750567,66,15,1992
436,FAJAR RD,BP,BUKIT PANJANG,1.38225956454896,103.77026808809,110,12,1989
436,FERNVALE RD,SK,SENGKANG,1.39253429607977,103.87665412247601,0,1,2008
436,HOUGANG AVE 8,HG,HOUGANG,1.37719783228018,103.893810723572,84,13,1990
436,JURONG WEST AVE 1,JW,JURONG WEST,1.35208689545169,103.722864957524,98,12,1984
436,NORTHSHORE DR,PG,PUNGGOL,1.37952804097849,103.86507429343901,0,1,2024
436,TAMPINES ST 43,TAP,TAMPINES,1.3595896657359199,103.95159077743,110,12,1985
436,WOODLANDS ST 41,WL,WOODLANDS,1.4266162480588898,103.774872341652,136,12,1985
436,YISHUN AVE 11,YS,YISHUN,1.42137878090937,103.84610055241998,176,12,2009
436A,BT BATOK WEST AVE 5,BB,BUKIT BATOK,1.3591288318350903,103.739978327829,169,14,2018
436A,FERNVALE RD,SK,SENGKANG,1.3928336674599902,103.87651799785401,134,25,2008
436B,FERNVALE RD,SK,SENGKANG,1.39287835979951,103.87697571961701,120,21,2008
436C,FERNVALE RD,SK,SENGKANG,1.39231468377272,103.876970188022,144,25,2007
436D,FERNVALE RD,SK,SENGKANG,1.3921787440658102,103.876627568951,110,21,2007
437,ANG MO KIO AVE 10,AMK,ANG MO KIO,1.36720027552415,103.85324744381901,96,25,1978
437,CHOA CHU KANG AVE 4,CCK,CHOA CHU KANG,1.38410980069155,103.740645540511,70,15,1992
437,FAJAR RD,BP,BUKIT PANJANG,1.38250957258766,103.769548068869,95,14,1995
437,FERNVALE RD,SK,SENGKANG,1.3925504054653501,103.87633039472401,0,5,2007
437,HOUGANG AVE 8,HG,HOUGANG,1.37720414222524,103.893277824979,84,13,1990
437,JURONG WEST AVE 1,JW,JURONG WEST,1.3515713407856798,103.723964571541,104,16,1984
437,TAMPINES ST 43,TAP,TAMPINES,1.35996624539325,103.951587758584,110,12,1985
437,WOODLANDS ST 41,WL,WOODLANDS,1.4269822630334499,103.774692737623,114,12,1985
437,YISHUN AVE 6,YS,YISHUN,1.42168752611674,103.84756072452,132,12,1987
437A,BT BATOK WEST AVE 5,BB,BUKIT BATOK,1.35817441794575,103.739218140966,130,14,2018
438,ANG MO KIO AVE 10,AMK,ANG MO KIO,1.3669708169506,103.853906591778,110,12,1978
438,BT BATOK WEST AVE 8,BB,BUKIT BATOK,1.35809190553565,103.739958236948,0,1,2019
438,CHOA CHU KANG AVE 4,CCK,CHOA CHU KANG,1.38427313008791,103.73986472955299,80,12,1992
438,FAJAR RD,BP,BUKIT PANJANG,1.38277661697864,103.770296657958,88,12,1989
438,HOUGANG AVE 8,HG,HOUGANG,1.37804393558864,103.89315262859199,32,4,1989
438,JURONG WEST AVE 1,JW,JURONG WEST,1.35140999298197,103.72360076848601,39,4,1983
438,SENGKANG WEST AVE,SK,SENGKANG,1.39219557136148,103.877963163699,0,1,2009
438,TAMPINES ST 43,TAP,TAMPINES,1.36031407383804,103.95159061795201,110,12,1985
438,YISHUN AVE 11,YS,YISHUN,1.42167934851856,103.84608921038901,176,12,2009
438A,BT BATOK WEST AVE 8,BB,BUKIT BATOK,1.3574856237206,103.74084509687201,182,15,2018
438A,SENGKANG WEST AVE,SK,SENGKANG,1.39274604000734,103.877421746156,80,21,2009
438B,BT BATOK WEST AVE 8,BB,BUKIT BATOK,1.3578897858523602,103.740481164284,182,15,2018
438B,SENGKANG WEST AVE,SK,SENGKANG,1.39274518333868,103.87772003168502,96,25,2009
438C,BT BATOK WEST AVE 8,BB,BUKIT BATOK,1.35775731757846,103.73940861662201,169,14,2018
439,ANG MO KIO AVE 10,AMK,ANG MO KIO,1.36629197864804,103.85349630883002,96,25,1978
439,BT BATOK WEST AVE 8,BB,BUKIT BATOK,1.3573575810266798,103.739983046884,0,6,2018
439,CHOA CHU KANG AVE 4,CCK,CHOA CHU KANG,1.38372413417486,103.739787430026,104,14,1992
439,CLEMENTI AVE 3,CL,CLEMENTI,1.31614583633634,103.76329324217801,0,1,2018
439,FAJAR RD,BP,BUKIT PANJANG,1.38304692504443,103.770464361596,88,12,1989
439,HOUGANG AVE 8,HG,HOUGANG,1.37859555037238,103.89342512032499,96,17,1990
439,JURONG WEST AVE 1,JW,JURONG WEST,1.35149768659892,103.72324375912301,16,4,1984
439,SENGKANG WEST AVE,SK,SENGKANG,1.39219166522093,103.87758659777,0,4,2009
439,TAMPINES ST 43,TAP,TAMPINES,1.3603353504520401,103.951074250695,24,4,1985
439,YISHUN AVE 11,YS,YISHUN,1.4219932634960701,103.84614699943,132,12,1987
439A,BT BATOK WEST AVE 8,BB,BUKIT BATOK,1.3568216043627097,103.740330543468,182,15,2018
439A,SENGKANG WEST AVE,SK,SENGKANG,1.3918752308750502,103.87785540565599,108,21,2009
439B,BT BATOK WEST AVE 8,BB,BUKIT BATOK,1.35721494856745,103.739342992281,130,14,2018
439B,SENGKANG WEST AVE,SK,SENGKANG,1.39197653860923,103.878309805797,120,21,2009
439C,BT BATOK WEST AVE 8,BB,BUKIT BATOK,1.3576286129592698,103.73885752440701,130,14,2018
439C,SENGKANG WEST AVE,SK,SENGKANG,1.39221691150856,103.878650536649,96,25,2009
44,BEDOK STH RD,BD,BEDOK,1.32111554780571,103.94167552608299,120,16,1977
44,BENDEMEER RD,KWN,KALLANG/WHAMPOA,1.32226013692284,103.86662310263,228,12,1970
44,BEO CRES,BM,BUKIT MERAH,1.2888091628641,103.82629508593,126,10,1964
44,CHAI CHEE ST,BD,BEDOK,1.32901430131172,103.925667777871,205,14,1979
44,CIRCUIT RD,GL,GEYLANG,1.32665458025622,103.88611896331699,115,10,1964
44,HOLLAND DR,QT,QUEENSTOWN,1.30811780015994,103.79277376961299,0,2,2014
44,JLN BAHAGIA,KWN,KALLANG/WHAMPOA,1.3274093789397,103.85723115625,4,2,1959
44,LENGKOK BAHRU,BM,BUKIT MERAH,1.2868509822152,103.81171248180401,16,4,1983
44,LOR 5 TOA PAYOH,TP,TOA PAYOH,1.33623149606505,103.85404312283899,80,11,1992
44,MARINE CRES,MP,MARINE PARADE,1.30473348573354,103.913087962182,96,25,1975
44,MOH GUAN TER,BM,BUKIT MERAH,1.2844202067330401,103.831056918196,16,4,1949
44,OWEN RD,KWN,KALLANG/WHAMPOA,1.31551162976202,103.85037787906401,88,8,1978
44,SIMS DR,GL,GEYLANG,1.31623521060436,103.87688115902701,240,16,1974
44,STIRLING RD,QT,QUEENSTOWN,1.2977916627010901,103.80265786420999,4,2,1963
44,TANGLIN HALT RD,QT,QUEENSTOWN,1.29895181002757,103.79854165188,115,10,1962
44,TEBAN GDNS RD,JE,JURONG EAST,1.32075391757796,103.74160020887399,110,12,1985
44,TELOK BLANGAH DR,BM,BUKIT MERAH,1.2714088334001798,103.810887524155,237,9,1975
44A,BENDEMEER RD,KWN,KALLANG/WHAMPOA,1.32286312242168,103.866978210097,0,1,2001
44A,HAVELOCK RD,BM,BUKIT MERAH,1.28875268769606,103.82682858267201,0,5,2001
44A,MARINE CRES,MP,MARINE PARADE,1.30510814499459,103.913141702544,0,1,2005
440,ANG MO KIO AVE 10,AMK,ANG MO KIO,1.3664278983121598,103.85431149114099,153,12,1978
440,BT BATOK WEST AVE 8,BB,BUKIT BATOK,1.35572308109487,103.739303105372,0,7,2017
440,CHOA CHU KANG AVE 4,CCK,CHOA CHU KANG,1.3834533213804299,103.739367787801,92,12,1991
440,CLEMENTI AVE 3,CL,CLEMENTI,1.31623114548387,103.763937662968,0,3,2017
440,FAJAR RD,BP,BUKIT PANJANG,1.3836842945611598,103.770076985518,76,17,1995
440,FERNVALE LINK,SK,SENGKANG,1.3929672234917,103.87832471230699,0,5,2014
440,HOUGANG AVE 8,HG,HOUGANG,1.3791332922915602,103.893527867739,86,19,1990
440,JURONG WEST AVE 1,JW,JURONG WEST,1.35131146892729,103.722836259059,117,8,1984
440,PASIR RIS DR 4,PRC,PASIR RIS,1.36899801064526,103.958647641559,61,10,1989
440,TAMPINES ST 43,TAP,TAMPINES,1.36081570799382,103.951611550107,88,12,1985
440,YISHUN AVE 11,YS,YISHUN,1.42233139600503,103.84613305852,132,12,1987
440A,BT BATOK WEST AVE 8,BB,BUKIT BATOK,1.35522654404618,103.738772439227,165,16,2017
440A,CLEMENTI AVE 3,CL,CLEMENTI,1.31599867398387,103.764197624976,208,30,2017
440A,CHOA CHU KANG AVE 4,CCK,CHOA CHU KANG,1.38337604019766,103.739671857201,0,1,1994
440A,FERNVALE LINK,SK,SENGKANG,1.3931885394182102,103.87869203024201,124,25,2014
440B,BT BATOK WEST AVE 8,BB,BUKIT BATOK,1.3551384545259397,103.73821812908899,112,15,2017
440B,CLEMENTI AVE 3,CL,CLEMENTI,1.31623681443322,103.763565191157,144,40,2017
440B,FERNVALE LINK,SK,SENGKANG,1.3932906288216902,103.878138964178,134,25,2014
440C,BT BATOK WEST AVE 8,BB,BUKIT BATOK,1.35513827041001,103.737861245907,103,14,2017
440C,CLEMENTI AVE 3,CL,CLEMENTI,1.3166352212006498,103.76393452193001,150,40,2017
440C,FERNVALE LINK,SK,SENGKANG,1.39254251803194,103.87816102108499,124,25,2014
440D,BT BATOK WEST AVE 8,BB,BUKIT BATOK,1.3551383876369199,103.73703149299699,103,14,2017
440D,FERNVALE LINK,SK,SENGKANG,1.3925197016181299,103.87871404171,0,1,2015
441,ANG MO KIO AVE 10,AMK,ANG MO KIO,1.36605027829035,103.854168309853,152,12,1978
441,BT BATOK WEST AVE 8,BB,BUKIT BATOK,1.3558179196519098,103.738921251178,0,1,2018
441,C'WEALTH AVE WEST,CL,CLEMENTI,1.3150083318691599,103.764197847511,0,7,2010
441,CHOA CHU KANG AVE 4,CCK,CHOA CHU KANG,1.3829224038574799,103.739807246356,80,12,1991
441,FAJAR RD,BP,BUKIT PANJANG,1.3832214365028799,103.77083729610001,110,12,1989
441,FERNVALE RD,SK,SENGKANG,1.3916601233964399,103.87509501996,0,3,2009
441,HOUGANG AVE 8,HG,HOUGANG,1.37845287132508,103.893940438799,12,4,1990
441,JURONG WEST AVE 1,JW,JURONG WEST,1.35132731535599,103.72038312379401,88,8,1984
441,NEW PUNGGOL RD,PG,PUNGGOL,1.39252249424792,103.90094821222799,0,1,2026
